,settlementdate,duid,product,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10,interval_datetime,BANDAVAIL1,BANDAVAIL2,BANDAVAIL3,BANDAVAIL4,BANDAVAIL5,BANDAVAIL6,BANDAVAIL7,BANDAVAIL8,BANDAVAIL9,BANDAVAIL10,MAXAVAIL,rrp,forecasted_rrp,TOTALCLEARED
20593,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:10:00,60,0,0,0,0,0,0,0,0,60,59,14317.09984,12867.5574,59.0
20594,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:15:00,60,0,0,0,0,0,0,0,0,60,59,14788.54457,13360.69853,59.0
20595,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:20:00,60,0,0,0,0,0,0,0,0,60,59,14658.61011,14798.92,59.0
20596,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:25:00,60,0,0,0,0,0,0,0,0,60,59,14562.18615,14798.92,59.0
20597,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:30:00,60,0,0,0,0,0,0,0,0,60,59,14541.85249,15593.84869,59.0
20598,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:35:00,60,0,0,0,0,0,0,0,0,60,59,14204.04318,12765.72615,59.0
20599,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:40:00,60,0,0,0,0,0,0,0,0,60,59,14579.10256,13185.20784,59.0
20600,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:45:00,60,0,0,0,0,0,0,0,0,60,59,15909.60546,15622.67682,59.0
20601,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:50:00,60,0,0,0,0,0,0,0,0,60,59,15974.34465,15498.07652,59.0
20602,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 20:55:00,60,0,0,0,0,0,0,0,0,60,59,14221.46478,15374.14028,59.0
20603,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:00:00,60,0,0,0,0,0,0,0,0,60,59,672.63961,14798.92,59.0
20604,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:05:00,60,0,0,0,0,0,0,0,0,60,59,498.66815,580.46081,59.0
20605,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:10:00,60,0,0,0,0,0,0,0,0,60,59,812.07763,574.19292,59.0
20606,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:15:00,60,0,0,0,0,0,0,0,0,60,59,668.59847,12543.19344,59.0
20607,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:20:00,60,0,0,0,0,0,0,0,0,60,59,551.57839,776.2956,59.0
20608,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:25:00,60,0,0,0,0,0,0,0,0,60,59,501.77234,451.36259,59.0
20609,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:30:00,60,0,0,0,0,0,0,0,0,60,59,449.0,449.0,59.0
20610,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:35:00,60,0,0,0,0,0,0,0,0,60,59,521.2529,469.60808,59.0
20611,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:40:00,60,0,0,0,0,0,0,0,0,60,59,449.0,473.31696,59.0
20612,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:45:00,60,0,0,0,0,0,0,0,0,60,59,449.0,449.0,59.0
20613,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:50:00,60,0,0,0,0,0,0,0,0,60,59,326.0944,449.0,59.0
20614,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 21:55:00,60,0,0,0,0,0,0,0,0,60,59,304.15523,299.71276,59.0
20615,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:00:00,60,0,0,0,0,0,0,0,0,60,59,299.5,299.5,59.0
20616,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:05:00,60,0,0,0,0,0,0,0,0,60,59,299.5,292.68215,59.0
20617,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:10:00,60,0,0,0,0,0,0,0,0,60,59,296.59665,293.02801,59.0
20618,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:15:00,60,0,0,0,0,0,0,0,0,60,59,299.5,288.49094,59.0
20619,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:20:00,60,0,0,0,0,0,0,0,0,60,59,275.36007,293.02801,59.0
20620,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:25:00,60,0,0,0,0,0,0,0,0,60,59,290.80441,288.49094,59.0
20621,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:30:00,60,0,0,0,0,0,0,0,0,60,59,266.96,287.07804,59.0
20622,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:35:00,60,0,0,0,0,0,0,0,0,60,59,252.36463,269.55568,59.0
20623,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:40:00,60,0,0,0,0,0,0,0,0,60,59,266.96,286.50911,59.0
20624,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:45:00,60,0,0,0,0,0,0,0,0,60,59,299.5,287.61492,59.0
20625,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:50:00,60,0,0,0,0,0,0,0,0,60,59,281.99376,286.50911,59.0
20626,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 22:55:00,60,0,0,0,0,0,0,0,0,60,59,253.70614,293.02801,59.0
20627,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:00:00,60,0,0,0,0,0,0,0,0,60,59,266.96,266.96,59.0
20628,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:05:00,60,0,0,0,0,0,0,0,0,60,59,268.99828,281.06329,59.0
20629,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:10:00,60,0,0,0,0,0,0,0,0,60,59,279.48593,278.04283,59.0
20630,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:15:00,60,0,0,0,0,0,0,0,0,60,59,276.66192,278.04274,59.0
20631,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:20:00,60,0,0,0,0,0,0,0,0,60,59,228.95435,251.77599,59.0
20632,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:25:00,60,0,0,0,0,0,0,0,0,60,59,266.96,254.05649,59.0
20633,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:30:00,60,0,0,0,0,0,0,0,0,60,59,226.43012,233.69045,59.0
20634,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:35:00,60,0,0,0,0,0,0,0,0,60,59,324.63825,299.92832,59.0
20635,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:40:00,60,0,0,0,0,0,0,0,0,60,59,281.51338,297.61545,59.0
20636,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:45:00,60,0,0,0,0,0,0,0,0,60,59,266.96,278.04283,59.0
20637,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:50:00,60,0,0,0,0,0,0,0,0,60,59,224.32851,282.35774,59.0
20638,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-26 23:55:00,60,0,0,0,0,0,0,0,0,60,59,228.46038,314.36768,59.0
20639,2025-06-26,VPGS3,ENERGY,-980.9,0.0,293.26,294.34,318.86,343.32,392.36,416.88,490.43,17165.73,2025-06-27 00:00:00,60,0,0,0,0,0,0,0,0,60,59,224.90946,266.96,59.0
20640,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:05:00,0,0,0,205,0,0,0,0,0,0,205,227.97,202.87817,25.814
20641,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:10:00,0,0,0,205,0,0,0,0,0,0,205,203.83842,224.01937,27.415
20642,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:15:00,0,0,0,205,0,0,0,0,0,0,205,227.97,207.44262,22.312
20643,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:20:00,0,0,0,205,0,0,0,0,0,0,205,248.45649,214.67631,15.909
20644,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:25:00,0,0,0,205,0,0,0,0,0,0,205,290.67131,227.97,13.908
20645,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:30:00,0,0,0,205,0,0,0,0,0,0,205,249.86042,227.97,13.507
20646,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:35:00,0,0,0,205,0,0,0,0,0,0,205,172.56961,294.30884,12.207
20647,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:40:00,0,0,0,205,0,0,0,0,0,0,205,275.81856,195.35852,11.706
20648,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:45:00,0,0,0,205,0,0,0,0,0,0,205,276.39157,235.29957,14.808
20649,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:50:00,0,0,0,205,0,0,0,0,0,0,205,276.04186,179.47328,13.407
20650,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 04:55:00,0,0,0,205,0,0,0,0,0,0,205,288.94963,198.41691,9.105
20651,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:00:00,0,0,0,205,0,0,0,0,0,0,205,287.11049,227.97,8.104
20652,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:05:00,0,0,0,205,0,0,0,0,0,0,205,227.97,203.11012,8.004
20653,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:10:00,0,0,0,205,0,0,0,0,0,0,205,291.82792,295.91283,9.305
20654,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:15:00,0,0,0,205,0,0,0,0,0,0,205,257.44406,332.95803,10.106
20655,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:20:00,0,0,0,205,0,0,0,0,0,0,205,348.17,362.86379,9.405
20656,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:25:00,0,0,0,205,0,0,0,0,0,0,205,221.5292,280.53863,6.604
20657,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:30:00,0,0,0,205,0,0,0,0,0,0,205,281.94554,224.14911,10.306
20658,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:35:00,0,0,0,205,0,0,0,0,0,0,205,334.44836,227.97,10.506
20659,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:40:00,0,0,0,205,0,0,0,0,0,0,205,217.44248,216.09231,17.51
20660,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:45:00,0,0,0,205,0,0,0,0,0,0,205,214.16305,225.1126,15.709
20661,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:50:00,0,0,0,205,0,0,0,0,0,0,205,223.76885,223.8889,5.803
20662,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 05:55:00,0,0,0,205,0,0,0,0,0,0,205,222.27737,284.87615,1.801
20663,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:00:00,0,0,0,205,0,0,0,0,0,0,205,250.41356,297.61545,
20664,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:05:00,0,0,0,205,0,0,0,0,0,0,205,257.18506,285.17409,
20665,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:10:00,0,0,0,205,0,0,0,0,0,0,205,317.78921,292.09503,
20666,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:15:00,0,0,0,205,0,0,0,0,0,0,205,322.51255,299.92832,0.6
20667,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:20:00,0,0,0,205,0,0,0,0,0,0,205,327.92808,304.59291,1.801
20668,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:25:00,0,0,0,205,0,0,0,0,0,0,205,332.4349,323.2664,2.301
20669,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:30:00,0,0,0,205,0,0,0,0,0,0,205,337.66521,418.82102,4.603
20670,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:35:00,0,0,0,205,0,0,0,0,0,0,205,335.93466,361.19,7.704
20671,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:40:00,0,0,0,205,0,0,0,0,0,0,205,400.27586,515.49264,8.305
20672,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:45:00,0,0,0,205,0,0,0,0,0,0,205,501.33571,566.85771,7.804
20673,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:50:00,0,0,0,205,0,0,0,0,0,0,205,544.92901,447.89,5.003
20674,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 06:55:00,0,0,0,205,0,0,0,0,0,0,205,541.22513,496.0026,5.003
20675,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:00:00,0,0,0,205,0,0,0,0,0,0,205,904.05999,609.11755,1.801
20676,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:05:00,0,0,0,205,0,0,0,0,0,0,205,528.8661,970.57042,0.5
20677,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:10:00,0,0,0,205,0,0,0,0,0,0,205,900.0,983.96,2.101
20678,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:15:00,0,0,0,205,0,0,0,0,0,0,205,1065.6611,1110.11,3.202
20679,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:20:00,0,0,0,205,0,0,0,0,0,0,205,1109.22183,2326.09132,3.402
20680,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:25:00,0,0,0,205,0,0,0,0,0,0,205,3700.12,4245.67895,3.402
20681,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:30:00,0,0,0,205,0,0,0,0,0,0,205,3700.12,10851.96564,2.101
20682,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:35:00,0,0,0,205,0,0,0,0,0,0,205,1297.89,3898.0,0.3
20683,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:40:00,0,0,0,205,0,0,0,0,0,0,205,1435.57263,3898.0,
20684,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:45:00,0,0,0,205,0,0,0,0,0,0,205,1112.11,4119.56208,
20685,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:50:00,0,0,0,205,0,0,0,0,0,0,205,1051.84821,9540.45544,
20686,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 07:55:00,0,0,0,205,0,0,0,0,0,0,205,1045.0457,1110.11,0.3
20687,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:00:00,0,0,0,205,0,0,0,0,0,0,205,983.96,1110.11,0.3
20688,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:05:00,0,0,0,205,0,0,0,0,0,0,205,406.48,983.96,
20689,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:10:00,0,0,0,205,0,0,0,0,0,0,205,588.37396,983.96,
20690,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:15:00,0,0,0,205,0,0,0,0,0,0,205,901.73,1028.42889,1.901
20691,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:20:00,0,0,0,205,0,0,0,0,0,0,205,892.16685,406.48,1.401
20692,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:25:00,0,0,0,205,0,0,0,0,0,0,205,406.48,938.43108,0.6
20693,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:30:00,0,0,0,205,0,0,0,0,0,0,205,835.31841,406.48,0.1
20694,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:35:00,0,0,0,205,0,0,0,0,0,0,205,406.48,682.15848,2.101
20695,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:40:00,0,0,0,205,0,0,0,0,0,0,205,406.48,886.77202,2.902
20696,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:45:00,0,0,0,205,0,0,0,0,0,0,205,360.07,406.48,1.301
20697,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:50:00,0,0,0,205,0,0,0,0,0,0,205,374.25176,390.68131,2.301
20698,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 08:55:00,0,0,0,205,0,0,0,0,0,0,205,296.96,369.93836,5.003
20699,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:00:00,0,0,0,205,0,0,0,0,0,0,205,296.96,320.06302,7.104
20700,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:05:00,0,0,0,205,0,0,0,0,0,0,205,300.90764,296.96,8.405
20701,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:10:00,0,0,0,205,0,0,0,0,0,0,205,296.96,296.96,6.804
20702,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:15:00,0,0,0,205,0,0,0,0,0,0,205,297.42202,296.39119,2.201
20703,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:20:00,0,0,0,205,0,0,0,0,0,0,205,296.33642,295.22,
20704,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:25:00,0,0,0,205,0,0,0,0,0,0,205,329.82572,294.37966,
20705,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:30:00,0,0,0,205,0,0,0,0,0,0,205,326.20305,296.96,
20706,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:35:00,0,0,0,205,0,0,0,0,0,0,205,296.46747,303.12112,
20707,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:40:00,0,0,0,205,0,0,0,0,0,0,205,295.22,295.22,
20708,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:45:00,0,0,0,205,0,0,0,0,0,0,205,250.89,285.94,
20709,2025-06-26,RYANCWF1,ENERGY,-978.7,-707.91,-437.11,-166.32,-118.53,-70.75,-13.51,19.57,29.36,17127.25,2025-06-26 09:50:00,0,0,0,205,0,0,0,0,0,0,205,241.96,250.89,
